[2026-04-26 23:31:30,267][__main__][INFO] - step 10 | train/loss 4.5925 | train/acc 0.0197 | val/loss 4.6294 | val/acc 0.0209
[2026-04-26 23:31:30,413][__main__][INFO] - step 20 | train/loss 4.5801 | train/acc 0.0197 | val/loss 4.6113 | val/acc 0.0209
[2026-04-26 23:31:30,558][__main__][INFO] - step 30 | train/loss 4.5538 | train/acc 0.0197 | val/loss 4.5944 | val/acc 0.0209
[2026-04-26 23:31:30,696][__main__][INFO] - step 40 | train/loss 4.5421 | train/acc 0.0324 | val/loss 4.5803 | val/acc 0.0292
[2026-04-26 23:31:30,841][__main__][INFO] - step 50 | train/loss 4.5011 | train/acc 0.0324 | val/loss 4.5397 | val/acc 0.0294
[2026-04-26 23:31:30,979][__main__][INFO] - step 60 | train/loss 4.4816 | train/acc 0.0343 | val/loss 4.5348 | val/acc 0.0278
[2026-04-26 23:31:31,216][__main__][INFO] - step 70 | train/loss 4.4667 | train/acc 0.0330 | val/loss 4.5351 | val/acc 0.0291
[2026-04-26 23:31:31,353][__main__][INFO] - step 80 | train/loss 4.4465 | train/acc 0.0361 | val/loss 4.5636 | val/acc 0.0257
[2026-04-26 23:31:31,497][__main__][INFO] - step 90 | train/loss 4.4051 | train/acc 0.0388 | val/loss 4.6258 | val/acc 0.0250
[2026-04-26 23:31:31,640][__main__][INFO] - step 100 | train/loss 4.3685 | train/acc 0.0415 | val/loss 4.6881 | val/acc 0.0237
[2026-04-26 23:31:31,786][__main__][INFO] - step 110 | train/loss 4.3177 | train/acc 0.0452 | val/loss 4.7388 | val/acc 0.0218
[2026-04-26 23:31:31,931][__main__][INFO] - step 120 | train/loss 4.2850 | train/acc 0.0465 | val/loss 4.7704 | val/acc 0.0213
[2026-04-26 23:31:32,078][__main__][INFO] - step 130 | train/loss 4.2516 | train/acc 0.0524 | val/loss 4.8137 | val/acc 0.0213
[2026-04-26 23:31:32,231][__main__][INFO] - step 140 | train/loss 4.2051 | train/acc 0.0537 | val/loss 4.8490 | val/acc 0.0213
[2026-04-26 23:31:32,393][__main__][INFO] - step 150 | train/loss 4.1655 | train/acc 0.0582 | val/loss 4.8888 | val/acc 0.0209
[2026-04-26 23:31:32,547][__main__][INFO] - step 160 | train/loss 4.1100 | train/acc 0.0686 | val/loss 4.9257 | val/acc 0.0211
[2026-04-26 23:31:32,784][__main__][INFO] - step 170 | train/loss 4.0588 | train/acc 0.0776 | val/loss 4.9652 | val/acc 0.0209
[2026-04-26 23:31:32,932][__main__][INFO] - step 180 | train/loss 4.0184 | train/acc 0.0882 | val/loss 4.9854 | val/acc 0.0213
[2026-04-26 23:31:33,079][__main__][INFO] - step 190 | train/loss 3.9460 | train/acc 0.1010 | val/loss 5.0326 | val/acc 0.0209
[2026-04-26 23:31:33,224][__main__][INFO] - step 200 | train/loss 3.8688 | train/acc 0.1260 | val/loss 5.0614 | val/acc 0.0213
[2026-04-26 23:31:33,374][__main__][INFO] - step 210 | train/loss 3.7946 | train/acc 0.1408 | val/loss 5.0860 | val/acc 0.0213
[2026-04-26 23:31:33,526][__main__][INFO] - step 220 | train/loss 3.7069 | train/acc 0.1539 | val/loss 5.1017 | val/acc 0.0218
[2026-04-26 23:31:33,670][__main__][INFO] - step 230 | train/loss 3.6106 | train/acc 0.1871 | val/loss 5.1480 | val/acc 0.0211
[2026-04-26 23:31:33,810][__main__][INFO] - step 240 | train/loss 3.4955 | train/acc 0.2142 | val/loss 5.1612 | val/acc 0.0213
[2026-04-26 23:31:33,959][__main__][INFO] - step 250 | train/loss 3.3995 | train/acc 0.2440 | val/loss 5.2117 | val/acc 0.0213
[2026-04-26 23:31:34,104][__main__][INFO] - step 260 | train/loss 3.2576 | train/acc 0.2865 | val/loss 5.2059 | val/acc 0.0214
[2026-04-26 23:31:34,253][__main__][INFO] - step 270 | train/loss 3.1319 | train/acc 0.3197 | val/loss 5.2333 | val/acc 0.0216
[2026-04-26 23:31:34,404][__main__][INFO] - step 280 | train/loss 2.9679 | train/acc 0.3662 | val/loss 5.2778 | val/acc 0.0216
[2026-04-26 23:31:34,547][__main__][INFO] - step 290 | train/loss 2.8074 | train/acc 0.4114 | val/loss 5.3012 | val/acc 0.0221
[2026-04-26 23:31:34,694][__main__][INFO] - step 300 | train/loss 2.6467 | train/acc 0.4605 | val/loss 5.3384 | val/acc 0.0225
[2026-04-26 23:31:34,834][__main__][INFO] - step 310 | train/loss 2.4547 | train/acc 0.5012 | val/loss 5.3912 | val/acc 0.0227
[2026-04-26 23:31:34,972][__main__][INFO] - step 320 | train/loss 2.2859 | train/acc 0.5448 | val/loss 5.4005 | val/acc 0.0225
[2026-04-26 23:31:35,113][__main__][INFO] - step 330 | train/loss 2.1137 | train/acc 0.5915 | val/loss 5.4910 | val/acc 0.0236
[2026-04-26 23:31:35,255][__main__][INFO] - step 340 | train/loss 1.9173 | train/acc 0.6474 | val/loss 5.4915 | val/acc 0.0241
[2026-04-26 23:31:35,523][__main__][INFO] - step 350 | train/loss 1.6686 | train/acc 0.7095 | val/loss 5.5598 | val/acc 0.0234
[2026-04-26 23:31:35,673][__main__][INFO] - step 360 | train/loss 1.4683 | train/acc 0.7677 | val/loss 5.5870 | val/acc 0.0232
[2026-04-26 23:31:35,831][__main__][INFO] - step 370 | train/loss 1.3461 | train/acc 0.7853 | val/loss 5.6724 | val/acc 0.0239
[2026-04-26 23:31:36,003][__main__][INFO] - step 380 | train/loss 1.1661 | train/acc 0.8257 | val/loss 5.7068 | val/acc 0.0250
[2026-04-26 23:31:36,161][__main__][INFO] - step 390 | train/loss 0.9819 | train/acc 0.8671 | val/loss 5.7668 | val/acc 0.0223
[2026-04-26 23:31:36,313][__main__][INFO] - step 400 | train/loss 0.8156 | train/acc 0.8921 | val/loss 5.8437 | val/acc 0.0243
[2026-04-26 23:31:36,466][__main__][INFO] - step 410 | train/loss 0.7288 | train/acc 0.9062 | val/loss 5.8928 | val/acc 0.0241
[2026-04-26 23:31:36,625][__main__][INFO] - step 420 | train/loss 0.6409 | train/acc 0.9213 | val/loss 5.9510 | val/acc 0.0250
[2026-04-26 23:31:36,784][__main__][INFO] - step 430 | train/loss 0.5136 | train/acc 0.9423 | val/loss 6.0149 | val/acc 0.0239
[2026-04-26 23:31:36,927][__main__][INFO] - step 440 | train/loss 0.4008 | train/acc 0.9575 | val/loss 6.0248 | val/acc 0.0248
[2026-04-26 23:31:37,182][__main__][INFO] - step 450 | train/loss 0.3887 | train/acc 0.9546 | val/loss 6.0999 | val/acc 0.0246
[2026-04-26 23:31:37,338][__main__][INFO] - step 460 | train/loss 0.3081 | train/acc 0.9705 | val/loss 6.1486 | val/acc 0.0257
[2026-04-26 23:31:37,492][__main__][INFO] - step 470 | train/loss 0.2549 | train/acc 0.9817 | val/loss 6.2266 | val/acc 0.0262
[2026-04-26 23:31:37,650][__main__][INFO] - step 480 | train/loss 0.2020 | train/acc 0.9856 | val/loss 6.2783 | val/acc 0.0257
[2026-04-26 23:31:37,805][__main__][INFO] - step 490 | train/loss 0.1721 | train/acc 0.9851 | val/loss 6.3865 | val/acc 0.0250
